Label,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8
3,0.6016032,0.2722227,0.5106825,0.21014783,0.6432757,0.17874363,0.92089254,0.84382546
2,0.39545688,-0.088825285,0.36345315,0.687459,0.6405388,0.52311915,0.011978388,0.29230475
3,0.7828926,0.9843037,0.41909993,0.41680026,0.747792,0.9764328,1.0483704,0.19646135
2,0.8963498,0.54544425,0.37574506,0.16351141,0.8637086,0.65653884,0.7760655,0.46008357
1,0.4555136,0.19446927,0.45869738,-0.15503214,-0.20469834,0.3736992,0.20830959,0.23467909
3,1.0857177,0.4733433,0.3536626,0.8955556,0.2690146,0.67992747,0.31837645,0.49653202
1,0.106371105,-0.11519708,0.22443067,0.23424976,-0.13822259,0.14681435,0.23306867,0.52454275
1,0.6062369,-0.06805451,-0.25253385,0.40691435,0.6113935,-0.11954473,0.1696778,0.056464806
3,0.10588461,0.63792473,0.8890021,0.7454007,0.90849066,0.21311295,0.29534298,1.0626527
3,0.39201236,0.3007942,0.5764297,0.99581766,0.14513499,0.6671766,0.54875296,0.56969446
2,0.5290107,0.12126383,0.23269187,0.21188302,0.5118992,0.17075893,0.47531804,0.5020727
1,0.33362365,-0.021196663,0.16194981,-0.22679268,0.025877818,0.51254976,0.382092,-0.08750816
3,0.61878383,0.86097044,0.4763123,0.5113178,0.4389068,0.29912475,0.8236963,0.34105635
2,0.5219515,-0.089580715,0.08681053,0.38028955,0.15816142,0.34169906,0.7051747,0.7406671
1,0.2651436,0.39400157,0.62602556,0.21824317,-0.22991733,-0.09358205,0.5103793,0.26171932
3,0.36116827,0.31880504,0.9749164,0.76387995,0.31372562,0.9326432,0.8085693,1.0299692
3,1.0989684,0.317693,0.982357,0.23356718,0.68818676,0.47084287,0.7470104,1.0533665
2,0.015923113,0.053334117,-0.07935807,-0.07974926,0.16803269,0.38521075,0.57734877,0.016948402
2,0.83258176,-0.09945938,0.5908878,0.06989434,0.5009384,0.67718744,0.41527534,0.3625281
1,0.44883215,0.6580715,0.49669367,0.05416739,0.47172028,0.028192252,0.43297505,0.5062063
2,0.15284397,0.33157647,0.00581488,0.4551827,0.7712328,0.016716093,0.51476455,0.5944562
2,0.56320745,0.14091748,0.8507724,0.28970566,0.88653123,-0.003222793,0.21415287,0.67598754
3,0.11783627,0.92907405,0.71675456,0.20516959,0.7182918,0.22565866,0.4485916,0.9981783
3,0.89495975,0.8617557,0.48161387,0.7924497,0.38727573,0.5618264,0.96223664,0.52450484
3,0.5126754,0.47739908,0.22930786,0.6741717,0.65512985,1.0064822,0.46880227,0.9520679
1,-0.22852103,0.059126496,0.6715403,0.39991647,-0.2599855,0.6957327,0.09876371,0.41513878
3,0.10621959,0.24767444,0.91328466,1.0801563,0.30659115,1.0730546,0.2214211,0.9198048
3,0.12677139,1.0707579,1.0536418,0.588946,0.62746906,0.6620264,0.5114053,1.0014775
2,0.7001207,0.3436646,0.1739442,0.6102723,0.6363673,0.6662239,0.80404806,0.1771126
2,-0.07624528,-0.004956722,0.6217412,0.2858811,0.19368596,0.4721369,0.38469413,0.7560171
1,0.57208735,0.13251917,-0.12919207,-0.14374663,0.15275061,0.43532503,0.67378175,0.042030916
3,0.3679689,0.682533,0.9316575,0.509514,0.38851124,0.23853707,0.69714427,0.698643
1,0.40318808,-0.004052728,0.111307114,-0.25293928,-0.22389178,0.6294785,0.13400272,-0.20233364
3,0.31095934,0.74089026,0.77707183,0.48150486,0.10425183,0.77145195,0.38519603,0.639318
2,0.12778053,0.54386735,0.89091396,0.4386192,0.6364906,0.29433638,0.7849138,0.53607917
3,0.8073943,0.7142408,0.9065321,0.6832042,0.88873684,0.795043,0.40066275,0.8815061
2,0.7655233,0.7250266,0.25641096,0.14132941,0.6222507,0.25508428,-0.0894365,0.6628224
3,0.30423832,0.986464,0.67828125,0.26020554,0.22431797,0.8491933,0.76957875,0.46936375
3,0.38056022,0.26456892,0.65945673,0.11697075,0.26214692,0.5400291,0.33489898,0.8266084
2,0.81822944,0.5277552,0.7521534,0.88202894,-0.019157887,0.12274578,0.011382163,0.3196727
3,0.21254739,1.0864512,1.0216167,0.7358298,0.6280557,1.0736682,0.7931957,0.78067553
3,0.21629837,0.6471888,0.58992285,0.15733883,1.0136254,0.5193731,0.8402673,0.120102555
2,-0.09938687,0.74855256,0.56287974,0.81638193,-0.09356958,0.8956422,0.77165866,-0.007665932
1,0.54898727,-0.0777906,0.5056219,0.055535436,-0.25117666,0.40464526,-0.26509804,0.25703138
2,-0.06684101,0.5447305,0.5365132,0.4857885,0.22377503,0.3814714,0.5904139,0.018600613
1,0.6935027,0.5608906,0.4141298,0.13278028,-0.058238372,-0.23926039,0.30580863,-0.18923096
2,-0.048588395,0.09616548,0.88002074,0.82597446,0.66417104,0.33572164,0.73860097,0.74420846
2,0.84399325,0.6607629,0.39836544,0.6852776,-0.07756311,0.256594,-0.063539475,0.6071083
2,0.8804239,0.31482464,0.42477754,0.08140832,0.12596798,0.7878298,0.71622264,0.7781559
1,0.120937444,0.11620699,0.68044776,0.4448823,0.4497268,0.6380544,-0.1664749,0.68349034
2,0.3028919,0.007184506,0.7805594,0.10079157,0.64718753,0.37956658,-0.07699472,0.6464207
2,0.5810542,0.10822517,0.73845375,0.2575358,0.29631978,0.43465334,0.58536756,0.5253847
3,0.14634264,0.9700033,1.0701976,0.19219092,0.2097519,0.98601514,0.30427822,0.51766354
2,0.37801835,0.09911093,-0.088963866,0.46031108,0.5517525,-0.061053425,0.8957281,0.5335686
2,0.3948126,0.67963237,0.5676371,-0.054789037,0.058403045,0.3795473,0.42999214,0.03516841
3,0.49298972,0.1634017,0.11988723,0.5457944,0.15951476,0.22434211,0.34210995,0.18718252
1,0.09066843,0.010701016,0.69743264,0.6945443,0.69651335,0.029524043,-0.24843489,0.24498695
2,0.24680156,0.020743132,0.45647267,0.6995072,0.2618077,0.6627512,0.83472955,0.09055495
3,0.12830734,0.10113168,0.81160027,0.59065026,0.6621988,1.0745835,0.31608436,0.9112885
2,0.30811426,-0.067776084,0.0395962,0.78669405,0.21820116,0.46457,0.8254595,0.50505966
1,0.30249116,0.20026828,0.48311895,0.038113043,0.69364583,0.3134161,0.63223755,-0.11680941
1,-0.18654187,0.2934825,0.40159398,-0.042863965,0.21106488,0.5689598,-0.021410286,-0.08619739
1,0.10188681,0.6000182,0.44850224,-0.2771508,0.47846,-0.114775136,0.6752622,0.34345084
2,0.30771357,0.3601075,0.70254195,0.8919027,0.7740477,0.65674806,0.3398836,0.2322384
3,0.16263342,0.7901943,0.1074858,0.19818416,0.6584127,0.4790082,1.0601583,0.20262623
1,0.35266787,-0.14902176,0.22115904,-0.029363587,0.30810434,-0.19560145,0.17851914,0.2235727
3,0.67436534,0.679642,0.8218083,0.69789416,0.46285087,0.450195,0.20065308,0.624524
3,0.31188336,0.22155547,0.8194349,1.0448459,0.9172525,0.2788265,0.27867314,0.31595635
2,-0.021434933,0.20370266,0.24160555,0.2694941,-0.03730899,0.5758338,0.8674189,0.22259434
2,0.89160407,0.03707716,0.7520032,0.59814346,0.41338354,0.250475,-0.048293382,0.76551825
3,1.0684785,0.5647393,0.42734346,0.75729084,1.0975311,0.13388872,0.7559251,0.8482748
3,0.5983712,0.807822,0.43372577,0.44233257,0.19196332,0.49214804,0.68079025,0.4999541
1,0.0634359,-0.09512873,0.216951,-0.25402552,0.33047527,-0.25974345,0.55772233,-0.19095097
2,0.7710799,0.41373992,0.5081719,0.26895988,0.79313934,0.8517342,0.32623008,0.11019471
3,0.29626492,0.52127427,0.40617156,0.40771687,0.813569,0.4144162,0.794763,0.5690477
2,0.058746874,0.54927146,-0.054886132,0.35985512,0.017353207,0.013429463,0.030604929,0.5882707
2,0.13564542,0.8225039,0.734264,0.18708692,0.69956845,0.78848207,0.5464419,0.6848452
1,0.072898865,-0.17058866,0.51468265,0.081991576,0.61610246,0.58176863,0.340931,0.08452534
3,1.0136986,0.15571907,0.59130234,0.30253482,0.45121148,0.26142764,0.5254842,0.7989755
2,0.24233298,0.31122482,0.29638672,0.39474246,0.13835493,0.10486859,0.19108722,0.090584695
1,0.616953,0.60917795,0.32170582,0.117689475,0.36127496,0.6287238,-0.22011872,0.02186416
2,0.7000897,0.6767553,0.633169,0.06334525,0.71892416,0.6328279,0.034749627,0.116906434
2,0.0693447,-0.066889405,0.4712925,0.5728364,0.76160276,0.000592947,0.32870454,0.20410891
2,0.7381482,0.7781564,0.7910564,0.5098141,-0.009095639,0.6255178,0.49407786,0.62397796
2,0.25697398,0.39600903,0.29444408,0.4625785,0.02265355,-0.07065269,0.72179127,0.52539444
3,0.8266086,0.27898777,0.6923007,0.76355886,0.45999286,0.12144852,0.6723169,0.22174254
1,0.4163983,-0.055883363,-0.25242478,0.22111288,0.68898493,0.05716607,0.25510344,-0.058266923
2,0.34857994,0.090275675,0.58585095,-0.092348784,0.4692674,-0.005053788,0.15748051,0.6777756
3,0.33810762,0.70676625,1.010457,0.6419452,0.95104516,0.33620837,0.27837276,0.802096
1,0.48131973,-0.12541066,0.21816356,0.5696079,-0.26250285,0.66916186,0.26804373,0.5776796
2,0.32777217,0.7358611,0.4070241,-0.062722,-0.092524946,0.7809205,0.48563954,0.27321136
2,0.13636926,0.61895734,0.5097203,0.39735448,0.30607834,0.4822172,0.20055108,0.23420931
2,0.147017,0.074453115,0.2930715,0.7113669,0.24274012,0.186889,0.13204491,0.6737838
1,0.6255442,0.278972,-0.14722149,0.4166891,0.13960749,0.39158785,0.3150849,0.5297083
3,0.31387338,0.30082962,0.69929117,0.12953663,1.0563056,0.5778338,0.9010896,1.0420035
3,0.61540085,0.38396525,0.868511,1.0359464,0.6690569,0.80328786,0.55418557,0.42102674
3,0.18678981,0.7164053,0.59312105,0.32013512,0.90523314,0.33369133,0.91377676,0.76009536
3,0.38234028,0.61968017,0.3793499,1.0181324,0.9822696,0.67637,0.74030274,0.18667775
1,0.61568516,-0.082519576,-0.08185254,0.6152377,-0.28972268,0.10073663,0.003750384,0.4166441
2,0.19863272,0.88959783,-0.09008485,0.34949064,0.16250356,0.018580794,0.8883614,0.4282951
1,0.1487935,0.6937383,0.09559649,0.065599844,-0.08424015,-0.003789678,0.38359442,0.21874931
2,0.60378873,0.49726832,0.30169567,0.092141,0.19564366,0.3823791,0.46990815,0.4385004
1,0.18507901,-0.12844793,0.30612797,-0.20761563,0.6163847,-0.21141098,0.4438728,0.21514402
3,0.8843242,0.93284965,0.35717666,0.2607691,1.0297711,0.4539745,0.46306694,0.2915092
1,0.43778324,0.2500853,-0.29827946,0.62193716,-0.06835668,0.19152799,0.67841333,0.29996163
1,-0.21187715,-0.19350828,0.39395416,0.22753604,0.5795825,0.42400312,-0.28496552,0.20328239
2,0.5071751,0.25640914,-0.022646457,0.2070075,0.521727,0.60061586,0.52571285,0.7992703
3,0.26514673,0.6430197,0.76749724,0.14772123,0.9290741,0.2041345,0.48943967,0.932125
3,0.20182577,0.6631419,1.0399088,0.2146,0.21397111,0.41642308,1.0692133,0.75575
2,0.87654334,0.15678817,0.85326713,0.43317348,0.045734614,0.32648873,0.89723146,0.65589184
3,0.11558595,0.5307758,1.0283582,0.40110475,0.39622435,0.4323731,0.9056283,0.91326666
1,0.15187857,-0.25959837,-0.022582382,0.28981972,-0.1619036,-0.25254244,0.43558803,0.6132087
3,0.5168343,0.59257513,0.34243807,0.8609305,0.43779427,1.0659771,0.39196354,0.74916947
2,0.63263255,0.53197324,0.29728508,0.1410085,-0.04951024,-0.026817739,0.1690344,0.27385372
2,-0.03994313,0.700721,0.16691755,0.5075357,0.20897166,0.20070447,0.15948112,0.41733468
2,0.031234711,0.2867236,0.018691778,0.80580956,0.69758546,0.13252586,0.38634822,0.48039716
1,0.29266202,-0.045344546,-0.20701854,0.6623812,-0.2908588,0.34705484,0.38989103,-0.22700424
1,0.3596569,-0.08912994,0.6899119,-0.09576462,0.020785317,0.4642427,0.34610838,0.3755312
1,0.37322298,0.5092986,-0.11639653,0.6417336,0.20144935,0.5204596,0.05062878,-0.13927118
1,0.2237903,0.526823,0.53438777,-0.13524081,0.4546603,0.17009263,0.5098655,0.3763724
1,0.008367717,-0.20232432,0.49157983,0.3198627,0.61764467,-0.064024106,-0.18058892,0.29982424
1,0.3254364,0.6269993,-0.23406167,0.05444911,-0.04029882,-0.17794572,-0.17996185,0.51312524
3,0.17971328,0.7509284,0.85320616,0.3725219,0.7117524,0.9484124,0.484609,0.26610073
1,0.046905637,0.19489771,0.15620978,0.21981926,0.094369836,0.34441292,0.34504437,0.037740663
2,0.22090788,-0.04663971,0.79165393,0.8476275,0.7223225,0.80162513,0.413995,0.6251924
1,-0.10349245,-0.13065879,0.26712182,0.4123335,-0.25527894,0.64153504,0.3989941,0.43015227
1,0.06599218,-0.26415414,0.18592332,0.64316744,-0.064746276,0.451544,0.6898031,0.47250545
1,0.5502548,-0.19438283,0.23262951,0.1215254,0.4094047,0.6219605,0.2441988,0.4991303
3,0.9794446,0.23208573,0.9286059,0.951581,0.85852695,0.98656005,0.71468294,0.28810146
3,0.779051,0.7345722,0.5501767,0.61467475,0.92082524,0.7642176,0.718969,0.37905222
1,-0.20806782,0.07774045,0.5181066,-0.15989004,0.65782446,-0.25018293,0.49669862,0.36374018
2,0.60109997,0.6749822,0.3599365,0.5451613,0.068134695,0.14559075,0.08177012,0.7195495
2,0.09683809,0.41441122,0.17731896,0.4993633,0.22848454,-0.052847713,0.65478444,0.21075217
1,0.35474983,0.035580114,-0.015208036,0.56841195,0.50255644,0.1303525,0.3200657,0.15226664
2,0.84165835,0.6393347,0.07426131,0.6787888,-0.045117646,-0.005213291,0.1669848,0.8135829
2,0.436823,-0.06611031,0.36643746,0.104585946,0.2329046,-0.098724276,-0.03384897,0.32213086
3,0.12457588,0.5925689,0.14925593,0.8709543,0.48532552,0.7470723,1.0118839,0.24194881
1,0.03478326,0.5326881,0.6724257,-0.27041602,-0.27490443,0.41586804,0.5242009,-0.05988826
1,0.12380527,0.118049294,0.15952888,-0.117467746,0.03237851,0.11490162,0.33403298,-0.08203857
1,0.37149584,0.1501639,-0.29732448,-0.016483754,0.5022609,0.0804256,0.36571148,0.29548985
3,0.47213393,0.27070412,0.45400918,0.62718904,0.966905,1.0129335,0.8666266,1.0322015
1,0.1406936,0.20723903,-0.29120594,0.4505694,0.08038502,-0.20720716,0.6210609,0.34234574
1,0.005112141,0.5420436,-0.13980965,0.3343543,-0.16307868,-0.13263594,0.07020977,-0.05961205
3,0.42548454,0.15126702,0.13042715,0.69200015,0.46387255,0.5296058,0.8561703,0.55206704
1,0.42620566,0.5966162,0.2511443,0.24659534,0.11590562,0.10017697,0.03400676,-0.10666062
3,0.36806846,1.0209265,0.16977891,1.0098827,0.46245533,0.2599152,0.47634405,0.46059936
3,0.89950746,0.83777964,0.1337828,0.2866451,0.2569793,0.7265171,0.32114866,0.5411421
3,0.15046775,0.9486935,0.24336654,0.6791884,1.0943991,1.028318,0.12338522,0.2948553
3,0.55293727,0.8585168,0.526138,0.86001337,0.4003476,1.043582,0.5566417,0.20214137
1,0.32200602,0.11560186,0.3888117,0.57051194,-0.084343925,-0.29672682,0.37615952,0.6566629
3,0.13562486,0.6395606,0.839637,1.0246272,0.4254467,1.0747635,0.6192424,0.38353905
2,0.4673559,0.5888801,0.82652736,0.04146087,0.7864975,0.06760007,0.31418568,0.8234068
2,0.22730826,-0.060505956,0.33743206,-0.009799153,0.63000345,-0.04516208,0.20705557,0.49914265
1,-0.10787715,-0.12004422,0.33303744,-0.15990667,0.6030288,-0.26226377,-0.08596937,0.68776035
2,-0.093907446,0.42831004,0.33307013,0.35137448,0.14077097,-0.083191484,0.4989361,0.7892858
2,0.29293415,0.38054517,0.4291044,0.42121163,0.3563263,0.1922493,0.30119064,0.24885128
3,0.37685537,1.045424,0.90955716,0.7847991,0.71757174,0.8263041,1.0492233,0.4271196
1,0.4116084,0.12726258,0.4858513,0.58879113,0.62743026,0.5987371,0.21230538,0.10809313
2,0.06901243,0.77593374,0.6987231,0.32062355,0.39126477,0.74071765,0.5415766,0.8141214
1,0.19643587,0.37091124,0.42362946,0.04078816,0.4389027,0.2541775,-0.17943259,0.6371753
1,0.5457375,0.021293461,0.61073834,0.40676606,0.20215122,0.6136514,0.6132253,0.5873277
2,0.52741,0.40414304,0.45311493,0.53036726,-0.09109375,-0.051766843,0.7971525,0.13217822
2,0.01844573,0.7562318,0.35415924,0.8688395,-0.056777567,0.6034503,0.5077066,0.3527874
2,0.27995378,0.27082026,0.5883599,0.13167378,0.66822374,0.890255,0.7564007,0.56656784
1,0.1843584,0.16224635,0.07378255,0.5850717,0.2073983,0.30393708,0.07869452,-0.2858333
2,0.46548256,0.7660686,0.562005,0.5753963,0.34363562,0.4067245,-0.018739969,-0.09787831
1,0.28817713,0.57689804,-0.021928951,-0.09271191,-0.2009405,-0.25063616,-0.042556986,0.23327146
2,0.67366326,0.2957362,0.63591933,0.46286,0.6739665,0.2423384,0.8614335,0.31279415
3,0.19913498,0.33337405,0.44883353,0.9502222,0.69014496,0.12905577,0.3934719,0.14222401
2,0.8942034,0.6045575,0.8271847,0.081635386,0.050413787,0.66610205,0.8093114,0.16822359
3,0.90872866,0.37707037,0.46318686,0.42441875,0.7276287,1.0741268,0.18742964,0.7050313
2,0.57405907,-0.09737742,-0.007897973,0.21966659,0.6139628,-0.069158524,0.63679266,0.882125
3,0.83211005,0.837955,0.38675314,0.34901533,1.0138162,0.15683553,0.562645,0.36323965
3,0.6893228,0.6920279,0.34532243,1.0698173,0.75354856,0.605743,0.6526686,0.25270492
1,0.106745005,0.47471625,0.30574536,0.07470667,0.46279252,0.6851137,0.11062524,0.3194128
1,0.19461681,0.3745368,0.6905947,0.59634316,0.14484274,-0.13171129,0.6973544,-0.12279858
2,0.4029167,0.45971334,0.26325414,0.20635135,0.7617737,0.26438907,0.04541284,0.3981068
1,0.07310809,0.40424174,0.049074024,0.28635904,0.46699798,0.26125792,0.5951176,0.03004764
1,-0.13699771,0.057403356,0.67516243,0.001639381,0.5383901,-0.005596593,-0.28276592,0.6680282
2,0.7381193,0.59297967,0.047185183,-0.022966295,0.872463,0.37634715,0.87547433,-0.050248086
2,0.67246974,0.000393659,0.8129425,0.14135629,0.12929383,0.16468574,0.8721104,-0.062482864
3,0.7905274,1.0082577,1.0075388,0.5293368,0.101225555,0.21479514,1.06088,0.9343521
3,0.6551062,0.3012773,0.8213233,0.16885075,0.3891173,0.99374557,0.8756863,0.40729356
3,0.96581817,0.3960744,0.8317788,0.9727269,0.7108847,0.8172461,1.0682664,0.22264796
1,-0.00553368,0.621646,-0.17189045,0.4104767,0.02952896,0.5008729,0.07923235,0.02670668
1,0.38116398,0.10878256,0.39175415,-0.26760995,-0.18384619,-0.16188912,0.35654908,0.12036822
3,0.97166836,0.80361897,0.9112764,0.11919701,0.5656701,1.0220003,0.55955863,0.2062923
3,0.28339228,0.91780055,0.39737308,0.2902928,0.56107044,0.9785776,0.98514116,0.7664136
3,0.79168856,0.94462943,0.97174835,1.0204504,0.7896184,1.0624106,0.9339751,0.19452229
3,0.21337304,0.9334281,0.27992064,0.69366795,0.3161778,0.2905165,0.96877146,0.19659808
2,0.3183776,0.17526934,0.35597596,0.10610926,0.15091811,0.123236686,-0.040569812,0.0958401
2,0.6623974,0.3908712,0.84771216,0.7131766,0.04724893,0.3497402,0.1254048,0.8648606
2,0.87672627,0.851218,-0.08599943,0.7488657,0.08522189,0.2711478,-0.0765107,0.24618562
1,0.26152214,0.28972435,0.30162275,-0.19314338,0.021521345,0.06447235,0.15954858,0.16676351
2,0.35673013,0.3855793,0.49371135,0.5485117,0.7610202,0.3937783,0.35350448,-0.028422296
2,0.85079885,0.20019644,0.58617914,0.6301804,0.2682631,0.1513172,0.5147777,0.7920451
1,0.10502842,0.26951185,-0.20995255,-0.21517183,-0.11738007,0.6047325,0.65037245,0.19790804
2,0.8072834,0.5555408,0.069349885,0.48323983,0.253628,0.58048546,-0.04140404,0.6686747
2,0.8820274,0.22821462,-0.009802133,0.42022228,0.2953613,0.013644189,0.6674967,-0.027309507
1,0.28668508,0.53134173,-0.07853876,0.050305575,0.19207892,0.12947619,-0.08090769,-0.24547984
3,0.40109682,0.47190195,0.40295938,0.7889789,0.7981393,0.46311212,0.98766255,0.6462211
2,0.3343012,0.267559,0.84656847,-0.09430629,0.57158446,0.49958843,0.67203593,0.53275025
2,-0.044817775,0.78480613,0.07415056,0.8764033,0.21733147,0.009929448,0.75874335,0.26368737
2,0.28465453,0.45697784,0.06346184,0.6398737,0.26414752,0.19910783,0.68323374,0.65749913
2,0.07632196,0.19304858,0.5300754,0.62708575,0.53255975,0.74914026,0.59760725,0.23319553
3,0.19942072,0.6809914,0.2597573,0.7218728,0.6782697,0.95932865,0.9656457,0.2639101
1,0.42310113,0.024693549,-0.24542953,-0.10697009,0.5302355,0.034451872,0.3965458,0.20300804
3,0.35257512,0.7944275,0.103411525,0.74746066,0.32245997,1.0140853,0.3028157,0.695714
2,0.83375514,0.22809646,0.15224645,0.22501034,0.17879604,0.88413596,0.30479795,0.6593226
3,0.6068091,0.86278176,1.0787082,0.4041332,0.9742281,0.30023745,0.22939384,0.16013268
2,0.24220228,0.8832921,0.3628131,0.19562352,-0.069460034,0.029551685,0.759897,0.34503216
2,0.60172,0.35196006,0.25853142,0.14567196,0.3190571,0.8825557,0.41962695,0.83189046
3,1.0174676,0.4980908,0.14589754,0.17043453,0.888232,0.17091289,0.6517559,0.28973678
3,0.110535115,1.0484419,0.9201995,0.9031741,0.61806685,0.2623273,0.58127975,0.9606134
2,0.7768886,0.53813165,0.19755651,0.022694767,0.36511335,0.73376393,0.24536796,0.60307795
1,0.124164574,-0.038862914,0.04372461,0.69615245,0.48450625,0.64233756,0.064423785,-0.088073775
2,0.2869081,0.17176777,0.09506008,0.29190022,0.6438676,0.7408032,0.28932536,0.7493619
2,0.71856856,0.79854596,0.8338932,0.09620413,0.66439223,0.4584437,0.2701338,0.5427383
1,0.23825714,0.4947728,0.6329774,-0.08786638,0.4250666,-0.214846,0.46355027,-0.17240869
3,0.49650174,0.114382684,0.2639357,0.9778619,0.5387503,0.40614063,0.6002855,0.1943717
2,0.31736186,0.38498843,0.7942641,0.35675332,0.63336945,0.5157515,0.23717366,0.42679942
3,0.47346944,0.32796046,0.5967449,0.8852809,0.72601867,0.24176794,0.7485788,0.92616665
2,0.62906444,0.074774474,0.4467012,0.009906054,0.52834994,0.51627636,0.8122035,0.89282364
3,0.43265462,1.0407066,0.5597957,0.72775257,0.7959187,0.77002054,1.0695981,1.0527719
1,0.09949478,-0.21849616,-0.2385966,0.01722598,0.57495993,-0.101732835,-0.019378006,0.09008087
3,0.5318548,0.71122086,0.48836404,0.122167766,0.32928312,0.71258366,0.9889872,0.871221
3,0.14214447,0.4074558,0.9566385,0.37798774,0.64454985,0.8405458,0.88077223,0.1045191
2,0.24473639,0.64571685,0.43204176,0.7267244,0.71568286,0.5732467,0.884018,0.149084
3,0.45575002,0.5118385,0.39981455,0.44843405,0.9292841,0.33826908,0.8166455,0.58034873
2,0.34661523,0.21048683,0.6114236,0.747212,0.63876534,0.82469773,0.65042335,0.8274536
2,0.20111144,0.021507084,0.43695402,0.22085764,0.43645376,0.7704409,0.5121745,0.83588564
2,0.26758912,0.50513047,0.695538,0.6151173,-0.06185022,0.8801991,0.76792085,0.43323722
2,0.5197827,0.5937104,0.3781717,0.51836944,0.46134225,-0.035798907,0.25894296,0.23415701
3,0.97466916,0.5975244,0.106951475,0.70734406,0.17630103,0.9882293,0.12793058,0.7829066
1,-0.09229122,-0.26510763,0.57538474,0.12937364,0.43625957,0.59339845,0.29390502,0.049056366
3,0.68606484,0.83149797,0.3723371,0.83122456,1.0792912,0.30552816,0.6653152,0.23064068
1,-0.13285555,0.38274205,0.26016483,0.17275295,0.6619147,-0.09770326,-0.12359138,0.43750536
2,0.5374126,0.66024506,0.42882946,0.8073088,0.58718675,0.2552432,0.7526221,0.560212
2,0.3839978,0.09040907,0.8574509,0.48477325,-0.075535625,0.11228588,0.08898282,0.67287815
2,0.3216952,0.043444633,0.41823322,0.7014233,-0.05797118,0.8456603,0.55448604,0.7607861
1,0.2674121,0.43495584,-0.2270223,0.373088,-0.047034994,0.6987542,0.15503724,0.6564925
2,0.24638884,0.5787561,-0.0556888,0.81709385,0.77860236,0.21907914,0.6071833,-0.01868257
3,0.3762923,0.6823712,0.75827765,0.44787896,0.38377017,0.2890366,0.6996377,0.85471344
2,0.820128,0.7359893,0.6182163,0.48316908,0.1528227,0.7264006,0.25507867,0.18521006
3,0.5253672,0.91090983,1.0374441,1.0586967,0.22973603,0.16797197,0.7234746,0.94259405
1,0.25834787,0.20460135,-0.035157725,-0.10084592,-0.20575999,0.6607114,-0.29457122,0.0781938
1,0.041886896,-0.08046685,0.15118572,0.5839411,-0.22654967,0.19825159,0.10469349,0.23490922
1,0.570595,0.46321976,0.12593341,-0.08208944,0.2620152,0.2933923,0.093822934,-0.018183857
1,-0.29721248,0.01759559,0.15263519,0.2903057,0.42440432,0.14117613,-0.20508547,-0.2587102
1,0.02921845,0.42097396,0.44174924,0.45750487,0.27774033,0.5746289,0.24798572,-0.28680825
1,0.17407049,0.24142604,0.4374595,0.13919248,0.2540032,0.2948268,0.64746875,0.4528796
1,0.36818862,0.04043731,0.6425862,0.37144998,0.50533116,0.5124239,0.3903038,-0.29735875
1,0.5257797,0.45158118,0.19512881,-0.28999043,0.4890266,-0.2678395,-0.051860496,-0.22452496
3,0.47875395,0.21309015,0.28547943,0.65130454,0.7699249,0.64882344,0.6277154,1.0197525
3,0.63294816,0.6635951,0.8635924,0.95780843,0.74283695,1.0715247,0.4618019,0.52672595
3,0.40752596,0.7577685,1.0156429,1.0293254,0.1672011,0.67509913,0.9140307,0.822206
1,0.2705481,0.1640609,0.45239943,0.40529898,-0.108947024,0.17852817,0.48089153,0.26871485
2,0.7938949,0.016884148,0.5705125,0.29376274,0.04373458,0.7855787,-0.027966201,0.057355672
2,0.19700585,0.8679713,0.00874424,0.4236041,0.5482077,0.26230067,0.23130804,0.8406136
2,0.7982925,0.34942856,-0.054110944,0.5103803,0.63727385,0.84771883,0.18721284,0.8571673
2,0.88799065,0.72764915,0.27254212,0.18506421,-0.02308309,-0.025877893,0.23173526,0.36790705
1,-0.26966,0.6137632,0.2140339,-0.2699359,0.55729157,0.6098454,-0.16394709,0.21702483
3,0.25286636,0.14694405,0.91585326,0.49009877,0.47399098,0.35043943,0.16082165,0.9825991
1,0.29390043,-0.016485497,0.0796103,0.42279363,-0.19345011,-0.11343272,0.12988715,-0.21595685
1,-0.2334959,-0.28805834,0.59105444,-0.26537788,-0.108131155,-0.119699344,-0.24754108,0.000968024
1,0.6036727,0.56822836,0.292137,-0.16395636,0.17432743,-0.079751,-0.10651584,-0.16565348
3,0.73983836,0.6978919,0.55365825,0.2221027,0.32424262,0.29431787,1.0548358,0.83783484
1,0.6302315,0.007546395,0.50721335,0.027466625,0.30017698,0.47324842,0.28013888,-0.23045118
2,0.76318026,0.018244207,0.7550752,0.53555256,0.23763986,-0.026977092,0.12358907,0.057148963
1,0.22714928,0.1578568,0.50918704,-0.1406387,0.22930944,0.67220336,-0.02365601,0.49004883
2,0.7760483,0.8444014,0.6876991,0.59673655,-0.020213693,0.354034,0.8959081,0.022227436
3,0.31963706,0.67620605,0.3680514,0.91888857,0.65590477,0.5047786,0.8151658,0.43030393
1,-0.24485187,-0.2957142,-0.039747953,0.080635294,0.5985136,-0.23290636,-0.12005283,0.12768658
1,0.075205475,0.4708702,0.47823697,0.5350099,-0.24887736,0.51012814,-0.012902796,0.40409055
1,0.41738415,-0.13355629,-0.26154208,0.10104116,0.33964443,-0.08458759,-0.22039871,-0.296048
